Date,Open_NYAD,High_NYAD,Low_NYAD,Close_NYAD,Volume_NYAD,Open_NYMO,High_NYMO,Low_NYMO,Close_NYMO,Volume_NYMO
2010-03-19,409.660004,409.660004,409.660004,409.660004,0.0,-10.4200001,-10.4200001,-10.4200001,-10.4200001,0.0
2010-03-22,415.540009,415.540009,415.540009,415.540009,0.0,21.75,21.75,21.75,21.75,0.0
2010-03-23,422.5,422.5,422.5,422.5,0.0,73.6200027,73.6200027,73.6200027,73.6200027,0.0
2010-03-24,416.600006,416.600006,416.600006,416.600006,0.0,-7.0,-7.0,-7.0,-7.0,0.0
2010-03-25,413.790009,413.790009,413.790009,413.790009,0.0,-50.7400017,-50.7400017,-50.7400017,-50.7400017,0.0
2010-03-26,414.73999,414.73999,414.73999,414.73999,0.0,-60.1199989,-60.1199989,-60.1199989,-60.1199989,0.0
2010-03-29,420.869995,420.869995,420.869995,420.869995,0.0,-15.4499998,-15.4499998,-15.4499998,-15.4499998,0.0
2010-03-30,421.440002,421.440002,421.440002,421.440002,0.0,-31.4400005,-31.4400005,-31.4400005,-31.4400005,0.0
2010-03-31,417.839996,417.839996,417.839996,417.839996,0.0,-74.0100021,-74.0100021,-74.0100021,-74.0100021,0.0
2010-04-01,425.679993,425.679993,425.679993,425.679993,0.0,-5.25,-5.25,-5.25,-5.25,0.0
2010-04-05,434.320007,434.320007,434.320007,434.320007,0.0,54.0099983,54.0099983,54.0099983,54.0099983,0.0
2010-04-06,436.880005,436.880005,436.880005,436.880005,0.0,50.8199997,50.8199997,50.8199997,50.8199997,0.0
2010-04-07,432.660004,432.660004,432.660004,432.660004,0.0,-18.6599998,-18.6599998,-18.6599998,-18.6599998,0.0
2010-04-08,433.130005,433.130005,433.130005,433.130005,0.0,-29.0100002,-29.0100002,-29.0100002,-29.0100002,0.0
2010-04-09,438.910004,438.910004,438.910004,438.910004,0.0,14.96,14.96,14.96,14.96,0.0
2010-04-12,440.410004,440.410004,440.410004,440.410004,0.0,15.4799995,15.4799995,15.4799995,15.4799995,0.0
2010-04-13,440.25,440.25,440.25,440.25,0.0,-11.1400003,-11.1400003,-11.1400003,-11.1400003,0.0
2010-04-14,448.790009,448.790009,448.790009,448.790009,0.0,56.4199982,56.4199982,56.4199982,56.4199982,0.0
2010-04-15,447.98999,447.98999,447.98999,447.98999,0.0,26.0699997,26.0699997,26.0699997,26.0699997,0.0
2010-04-16,438.589996,438.589996,438.589996,438.589996,0.0,-88.1600037,-88.1600037,-88.1600037,-88.1600037,0.0
2010-04-19,437.440002,437.440002,437.440002,437.440002,0.0,-113.839996,-113.839996,-113.839996,-113.839996,0.0
2010-04-20,446.940002,446.940002,446.940002,446.940002,0.0,-18.5499992,-18.5499992,-18.5499992,-18.5499992,0.0
2010-04-21,449.190002,449.190002,449.190002,449.190002,0.0,-11.7200003,-11.7200003,-11.7200003,-11.7200003,0.0
2010-04-22,454.790009,454.790009,454.790009,454.790009,0.0,17.3899994,17.3899994,17.3899994,17.3899994,0.0
2010-04-23,461.899994,461.899994,461.899994,461.899994,0.0,62.9500008,62.9500008,62.9500008,62.9500008,0.0
2010-04-26,460.880005,460.880005,460.880005,460.880005,0.0,26.8700008,26.8700008,26.8700008,26.8700008,0.0
2010-04-27,450.119995,450.119995,450.119995,450.119995,0.0,-100.360001,-100.360001,-100.360001,-100.360001,0.0
2010-04-28,453.929993,453.929993,453.929993,453.929993,0.0,-77.1900024,-77.1900024,-77.1900024,-77.1900024,0.0
2010-04-29,462.450012,462.450012,462.450012,462.450012,0.0,-1.69000006,-1.69000006,-1.69000006,-1.69000006,0.0
2010-04-30,453.600006,453.600006,453.600006,453.600006,0.0,-97.1500015,-97.1500015,-97.1500015,-97.1500015,0.0
2010-05-03,462.910004,462.910004,462.910004,462.910004,0.0,-15.4399996,-15.4399996,-15.4399996,-15.4399996,0.0
2010-05-04,451.859985,451.859985,451.859985,451.859985,0.0,-139.889999,-139.889999,-139.889999,-139.889999,0.0
2010-05-05,443.209991,443.209991,443.209991,443.209991,0.0,-227.330002,-227.330002,-227.330002,-227.330002,0.0
2010-05-06,430.640015,430.640015,430.640015,430.640015,0.0,-345.279999,-345.279999,-345.279999,-345.279999,0.0
2010-05-07,422.600006,422.600006,422.600006,422.600006,0.0,-376.359985,-376.359985,-376.359985,-376.359985,0.0
2010-05-10,435.630005,435.630005,435.630005,435.630005,0.0,-191.229996,-191.229996,-191.229996,-191.229996,0.0
2010-05-11,437.070007,437.070007,437.070007,437.070007,0.0,-158.509995,-158.509995,-158.509995,-158.509995,0.0
2010-05-12,447.160004,447.160004,447.160004,447.160004,0.0,-42.7000008,-42.7000008,-42.7000008,-42.7000008,0.0
2010-05-13,441.410004,441.410004,441.410004,441.410004,0.0,-96.0599976,-96.0599976,-96.0599976,-96.0599976,0.0
2010-05-14,429.76001,429.76001,429.76001,429.76001,0.0,-204.770004,-204.770004,-204.770004,-204.770004,0.0
2010-05-17,428.359985,428.359985,428.359985,428.359985,0.0,-209.949997,-209.949997,-209.949997,-209.949997,0.0
2010-05-18,419.290009,419.290009,419.290009,419.290009,0.0,-269.220001,-269.220001,-269.220001,-269.220001,0.0
2010-05-19,411.029999,411.029999,411.029999,411.029999,0.0,-320.269989,-320.269989,-320.269989,-320.269989,0.0
2010-05-20,397.799988,397.799988,397.799988,397.799988,0.0,-420.109985,-420.109985,-420.109985,-420.109985,0.0
2010-05-21,406.890015,406.890015,406.890015,406.890015,0.0,-275.730011,-275.730011,-275.730011,-275.730011,0.0
2010-05-24,400.839996,400.839996,400.839996,400.839996,0.0,-270.369995,-270.369995,-270.369995,-270.369995,0.0
2010-05-25,398.23999,398.23999,398.23999,398.23999,0.0,-276.23999,-276.23999,-276.23999,-276.23999,0.0
2010-05-26,399.940002,399.940002,399.940002,399.940002,0.0,-195.990005,-195.990005,-195.990005,-195.990005,0.0
2010-05-27,412.799988,412.799988,412.799988,412.799988,0.0,-34.3600006,-34.3600006,-34.3600006,-34.3600006,0.0
2010-05-28,405.279999,405.279999,405.279999,405.279999,0.0,-77.9400024,-77.9400024,-77.9400024,-77.9400024,0.0
2010-06-01,395.459991,395.459991,395.459991,395.459991,0.0,-145.179993,-145.179993,-145.179993,-145.179993,0.0
2010-06-02,406.559998,406.559998,406.559998,406.559998,0.0,-17.1599998,-17.1599998,-17.1599998,-17.1599998,0.0
2010-06-03,410.450012,410.450012,410.450012,410.450012,0.0,33.0999985,33.0999985,33.0999985,33.0999985,0.0
2010-06-04,397.959991,397.959991,397.959991,397.959991,0.0,-90.8000031,-90.8000031,-90.8000031,-90.8000031,0.0
2010-06-07,389.859985,389.859985,389.859985,389.859985,0.0,-141.899994,-141.899994,-141.899994,-141.899994,0.0
2010-06-08,394.570007,394.570007,394.570007,394.570007,0.0,-84.7399979,-84.7399979,-84.7399979,-84.7399979,0.0
2010-06-09,394.119995,394.119995,394.119995,394.119995,0.0,-62.9799995,-62.9799995,-62.9799995,-62.9799995,0.0
2010-06-10,406.149994,406.149994,406.149994,406.149994,0.0,67.1100006,67.1100006,67.1100006,67.1100006,0.0
2010-06-11,412.089996,412.089996,412.089996,412.089996,0.0,120.339996,120.339996,120.339996,120.339996,0.0
2010-06-14,414.850006,414.850006,414.850006,414.850006,0.0,144.5,144.5,144.5,144.5,0.0
2010-06-15,425.869995,425.869995,425.869995,425.869995,0.0,236.940002,236.940002,236.940002,236.940002,0.0
2010-06-16,423.089996,423.089996,423.089996,423.089996,0.0,175.570007,175.570007,175.570007,175.570007,0.0
2010-06-17,422.790009,422.790009,422.790009,422.790009,0.0,151.139999,151.139999,151.139999,151.139999,0.0
2010-06-18,423.890015,423.890015,423.890015,423.890015,0.0,148.910004,148.910004,148.910004,148.910004,0.0
2010-06-21,420.01001,420.01001,420.01001,420.01001,0.0,103.489998,103.489998,103.489998,103.489998,0.0
2010-06-22,409.559998,409.559998,409.559998,409.559998,0.0,0.25999999,0.25999999,0.25999999,0.25999999,0.0
2010-06-23,408.220001,408.220001,408.220001,408.220001,0.0,-7.11999989,-7.11999989,-7.11999989,-7.11999989,0.0
2010-06-24,399.049988,399.049988,399.049988,399.049988,0.0,-88.8499985,-88.8499985,-88.8499985,-88.8499985,0.0
2010-06-25,406.429993,406.429993,406.429993,406.429993,0.0,-1.13,-1.13,-1.13,-1.13,0.0
2010-06-28,403.929993,403.929993,403.929993,403.929993,0.0,-14.4300003,-14.4300003,-14.4300003,-14.4300003,0.0
2010-06-29,391.059998,391.059998,391.059998,391.059998,0.0,-138.860001,-138.860001,-138.860001,-138.860001,0.0
2010-06-30,385.600006,385.600006,385.600006,385.600006,0.0,-155.309998,-155.309998,-155.309998,-155.309998,0.0
2010-07-01,382.299988,382.299988,382.299988,382.299988,0.0,-163.240005,-163.240005,-163.240005,-163.240005,0.0
2010-07-02,377.790009,377.790009,377.790009,377.790009,0.0,-163.570007,-163.570007,-163.570007,-163.570007,0.0
2010-07-06,376.820007,376.820007,376.820007,376.820007,0.0,-136.779999,-136.779999,-136.779999,-136.779999,0.0
2010-07-07,388.429993,388.429993,388.429993,388.429993,0.0,0.409999996,0.409999996,0.409999996,0.409999996,0.0
2010-07-08,396.329987,396.329987,396.329987,396.329987,0.0,86.7600021,86.7600021,86.7600021,86.7600021,0.0
2010-07-09,405.630005,405.630005,405.630005,405.630005,0.0,165.649994,165.649994,165.649994,165.649994,0.0
2010-07-12,400.290009,400.290009,400.290009,400.290009,0.0,103.279999,103.279999,103.279999,103.279999,0.0
2010-07-13,410.730011,410.730011,410.730011,410.730011,0.0,197.210007,197.210007,197.210007,197.210007,0.0
2010-07-14,408.200012,408.200012,408.200012,408.200012,0.0,153.729996,153.729996,153.729996,153.729996,0.0
2010-07-15,405.850006,405.850006,405.850006,405.850006,0.0,131.389999,131.389999,131.389999,131.389999,0.0
2010-07-16,394.940002,394.940002,394.940002,394.940002,0.0,22.6599998,22.6599998,22.6599998,22.6599998,0.0
2010-07-19,399.869995,399.869995,399.869995,399.869995,0.0,67.5400009,67.5400009,67.5400009,67.5400009,0.0
2010-07-20,409.679993,409.679993,409.679993,409.679993,0.0,152.320007,152.320007,152.320007,152.320007,0.0
2010-07-21,402.279999,402.279999,402.279999,402.279999,0.0,76.7300034,76.7300034,76.7300034,76.7300034,0.0
2010-07-22,414.160004,414.160004,414.160004,414.160004,0.0,177.399994,177.399994,177.399994,177.399994,0.0
2010-07-23,423.790009,423.790009,423.790009,423.790009,0.0,242.949997,242.949997,242.949997,242.949997,0.0
2010-07-26,433.160004,433.160004,433.160004,433.160004,0.0,297.809998,297.809998,297.809998,297.809998,0.0
2010-07-27,430.480011,430.480011,430.480011,430.480011,0.0,233.509995,233.509995,233.509995,233.509995,0.0
2010-07-28,423.359985,423.359985,423.359985,423.359985,0.0,139.009995,139.009995,139.009995,139.009995,0.0
2010-07-29,422.670013,422.670013,422.670013,422.670013,0.0,121.360001,121.360001,121.360001,121.360001,0.0
2010-07-30,425.410004,425.410004,425.410004,425.410004,0.0,123.290001,123.290001,123.290001,123.290001,0.0
2010-08-02,436.040009,436.040009,436.040009,436.040009,0.0,205.610001,205.610001,205.610001,205.610001,0.0
2010-08-03,431.130005,431.130005,431.130005,431.130005,0.0,133.460007,133.460007,133.460007,133.460007,0.0
2010-08-04,438.220001,438.220001,438.220001,438.220001,0.0,178.619995,178.619995,178.619995,178.619995,0.0
2010-08-05,434.720001,434.720001,434.720001,434.720001,0.0,119.169998,119.169998,119.169998,119.169998,0.0
2010-08-06,432.51001,432.51001,432.51001,432.51001,0.0,80.0199966,80.0199966,80.0199966,80.0199966,0.0
2010-08-09,440.029999,440.029999,440.029999,440.029999,0.0,126.279999,126.279999,126.279999,126.279999,0.0
2010-08-10,431.529999,431.529999,431.529999,431.529999,0.0,25.6599998,25.6599998,25.6599998,25.6599998,0.0
2010-08-11,419.01001,419.01001,419.01001,419.01001,0.0,-107.330002,-107.330002,-107.330002,-107.330002,0.0
2010-08-12,415.470001,415.470001,415.470001,415.470001,0.0,-127.199997,-127.199997,-127.199997,-127.199997,0.0
2010-08-13,412.089996,412.089996,412.089996,412.089996,0.0,-130.160004,-130.160004,-130.160004,-130.160004,0.0
2010-08-16,415.75,415.75,415.75,415.75,0.0,-84.4499969,-84.4499969,-84.4499969,-84.4499969,0.0
2010-08-17,425.429993,425.429993,425.429993,425.429993,0.0,7.13999987,7.13999987,7.13999987,7.13999987,0.0
2010-08-18,427.880005,427.880005,427.880005,427.880005,0.0,19.5799999,19.5799999,19.5799999,19.5799999,0.0
2010-08-19,417.0,417.0,417.0,417.0,0.0,-86.6200027,-86.6200027,-86.6200027,-86.6200027,0.0
2010-08-20,414.559998,414.559998,414.559998,414.559998,0.0,-106.949997,-106.949997,-106.949997,-106.949997,0.0
2010-08-23,408.790009,408.790009,408.790009,408.790009,0.0,-137.889999,-137.889999,-137.889999,-137.889999,0.0
2010-08-24,400.070007,400.070007,400.070007,400.070007,0.0,-204.110001,-204.110001,-204.110001,-204.110001,0.0
2010-08-25,404.450012,404.450012,404.450012,404.450012,0.0,-147.279999,-147.279999,-147.279999,-147.279999,0.0
2010-08-26,398.970001,398.970001,398.970001,398.970001,0.0,-176.130005,-176.130005,-176.130005,-176.130005,0.0
2010-08-27,410.540009,410.540009,410.540009,410.540009,0.0,-46.7400017,-46.7400017,-46.7400017,-46.7400017,0.0
2010-08-30,400.170013,400.170013,400.170013,400.170013,0.0,-130.210007,-130.210007,-130.210007,-130.210007,0.0
2010-08-31,401.910004,401.910004,401.910004,401.910004,0.0,-98.3099976,-98.3099976,-98.3099976,-98.3099976,0.0
2010-09-01,413.670013,413.670013,413.670013,413.670013,0.0,22.8500004,22.8500004,22.8500004,22.8500004,0.0
2010-09-02,420.01001,420.01001,420.01001,420.01001,0.0,78.9199982,78.9199982,78.9199982,78.9199982,0.0
2010-09-03,429.559998,429.559998,429.559998,429.559998,0.0,148.130005,148.130005,148.130005,148.130005,0.0
2010-09-07,420.420013,420.420013,420.420013,420.420013,0.0,49.3699989,49.3699989,49.3699989,49.3699989,0.0
2010-09-08,426.140015,426.140015,426.140015,426.140015,0.0,95.7200012,95.7200012,95.7200012,95.7200012,0.0
2010-09-09,429.320007,429.320007,429.320007,429.320007,0.0,110.809998,110.809998,110.809998,110.809998,0.0
2010-09-10,433.519989,433.519989,433.519989,433.519989,0.0,129.389999,129.389999,129.389999,129.389999,0.0
2010-09-13,442.339996,442.339996,442.339996,442.339996,0.0,174.309998,174.309998,174.309998,174.309998,0.0
2010-09-14,440.829987,440.829987,440.829987,440.829987,0.0,128.580002,128.580002,128.580002,128.580002,0.0
2010-09-15,441.779999,441.779999,441.779999,441.779999,0.0,110.839996,110.839996,110.839996,110.839996,0.0
2010-09-16,438.380005,438.380005,438.380005,438.380005,0.0,60.5900002,60.5900002,60.5900002,60.5900002,0.0
2010-09-17,440.100006,440.100006,440.100006,440.100006,0.0,71.0299988,71.0299988,71.0299988,71.0299988,0.0
2010-09-20,451.23999,451.23999,451.23999,451.23999,0.0,146.179993,146.179993,146.179993,146.179993,0.0
2010-09-21,446.540009,446.540009,446.540009,446.540009,0.0,71.6100006,71.6100006,71.6100006,71.6100006,0.0
2010-09-22,441.559998,441.559998,441.559998,441.559998,0.0,11.4700003,11.4700003,11.4700003,11.4700003,0.0
2010-09-23,434.109985,434.109985,434.109985,434.109985,0.0,-46.0800018,-46.0800018,-46.0800018,-46.0800018,0.0
2010-09-24,445.040009,445.040009,445.040009,445.040009,0.0,39.2000008,39.2000008,39.2000008,39.2000008,0.0
2010-09-27,441.290009,441.290009,441.290009,441.290009,0.0,7.46999979,7.46999979,7.46999979,7.46999979,0.0
2010-09-28,448.25,448.25,448.25,448.25,0.0,56.5800018,56.5800018,56.5800018,56.5800018,0.0
2010-09-29,448.98999,448.98999,448.98999,448.98999,0.0,49.0200005,49.0200005,49.0200005,49.0200005,0.0
2010-09-30,448.899994,448.899994,448.899994,448.899994,0.0,35.9399986,35.9399986,35.9399986,35.9399986,0.0
2010-10-01,455.019989,455.019989,455.019989,455.019989,0.0,75.4100037,75.4100037,75.4100037,75.4100037,0.0
2010-10-04,446.799988,446.799988,446.799988,446.799988,0.0,-10.4099998,-10.4099998,-10.4099998,-10.4099998,0.0
2010-10-05,457.690002,457.690002,457.690002,457.690002,0.0,72.2300034,72.2300034,72.2300034,72.2300034,0.0
2010-10-06,456.329987,456.329987,456.329987,456.329987,0.0,43.3899994,43.3899994,43.3899994,43.3899994,0.0
2010-10-07,453.920013,453.920013,453.920013,453.920013,0.0,12.8900003,12.8900003,12.8900003,12.8900003,0.0
2010-10-08,462.23999,462.23999,462.23999,462.23999,0.0,71.5500031,71.5500031,71.5500031,71.5500031,0.0
2010-10-11,463.100006,463.100006,463.100006,463.100006,0.0,61.3699989,61.3699989,61.3699989,61.3699989,0.0
2010-10-12,465.049988,465.049988,465.049988,465.049988,0.0,62.0099983,62.0099983,62.0099983,62.0099983,0.0
2010-10-13,473.149994,473.149994,473.149994,473.149994,0.0,107.620003,107.620003,107.620003,107.620003,0.0
2010-10-14,469.829987,469.829987,469.829987,469.829987,0.0,54.4500008,54.4500008,54.4500008,54.4500008,0.0
2010-10-15,467.440002,467.440002,467.440002,467.440002,0.0,9.32999992,9.32999992,9.32999992,9.32999992,0.0
2010-10-18,473.0,473.0,473.0,473.0,0.0,43.2200012,43.2200012,43.2200012,43.2200012,0.0
2010-10-19,462.170013,462.170013,462.170013,462.170013,0.0,-68.9800034,-68.9800034,-68.9800034,-68.9800034,0.0
2010-10-20,471.359985,471.359985,471.359985,471.359985,0.0,5.28000021,5.28000021,5.28000021,5.28000021,0.0
2010-10-21,470.940002,470.940002,470.940002,470.940002,0.0,-10.25,-10.25,-10.25,-10.25,0.0
2010-10-22,473.279999,473.279999,473.279999,473.279999,0.0,4.34000015,4.34000015,4.34000015,4.34000015,0.0
2010-10-25,477.48999,477.48999,477.48999,477.48999,0.0,27.1100006,27.1100006,27.1100006,27.1100006,0.0
2010-10-26,475.470001,475.470001,475.470001,475.470001,0.0,-3.76999998,-3.76999998,-3.76999998,-3.76999998,0.0
2010-10-27,469.75,469.75,469.75,469.75,0.0,-61.3400002,-61.3400002,-61.3400002,-61.3400002,0.0
2010-10-28,469.76001,469.76001,469.76001,469.76001,0.0,-65.0800018,-65.0800018,-65.0800018,-65.0800018,0.0
2010-10-29,472.660004,472.660004,472.660004,472.660004,0.0,-36.8800011,-36.8800011,-36.8800011,-36.8800011,0.0
2010-11-01,471.910004,471.910004,471.910004,471.910004,0.0,-41.4099998,-41.4099998,-41.4099998,-41.4099998,0.0
2010-11-02,480.779999,480.779999,480.779999,480.779999,0.0,27.4500008,27.4500008,27.4500008,27.4500008,0.0
2010-11-03,483.170013,483.170013,483.170013,483.170013,0.0,27.6200008,27.6200008,27.6200008,27.6200008,0.0
2010-11-04,493.839996,493.839996,493.839996,493.839996,0.0,106.059998,106.059998,106.059998,106.059998,0.0
2010-11-05,497.359985,497.359985,497.359985,497.359985,0.0,106.669998,106.669998,106.669998,106.669998,0.0
2010-11-08,495.01001,495.01001,495.01001,495.01001,0.0,66.9000015,66.9000015,66.9000015,66.9000015,0.0
2010-11-09,486.579987,486.579987,486.579987,486.579987,0.0,-25.7199993,-25.7199993,-25.7199993,-25.7199993,0.0
2010-11-10,490.75,490.75,490.75,490.75,0.0,-1.12,-1.12,-1.12,-1.12,0.0
2010-11-11,485.899994,485.899994,485.899994,485.899994,0.0,-52.5900002,-52.5900002,-52.5900002,-52.5900002,0.0
2010-11-12,474.700012,474.700012,474.700012,474.700012,0.0,-151.009995,-151.009995,-151.009995,-151.009995,0.0
2010-11-15,474.440002,474.440002,474.440002,474.440002,0.0,-146.320007,-146.320007,-146.320007,-146.320007,0.0
2010-11-16,463.119995,463.119995,463.119995,463.119995,0.0,-233.610001,-233.610001,-233.610001,-233.610001,0.0
2010-11-17,466.829987,466.829987,466.829987,466.829987,0.0,-176.380005,-176.380005,-176.380005,-176.380005,0.0
2010-11-18,476.98999,476.98999,476.98999,476.98999,0.0,-73.8199997,-73.8199997,-73.8199997,-73.8199997,0.0
2010-11-19,480.149994,480.149994,480.149994,480.149994,0.0,-42.9500008,-42.9500008,-42.9500008,-42.9500008,0.0
2010-11-22,481.269989,481.269989,481.269989,481.269989,0.0,-36.0,-36.0,-36.0,-36.0,0.0
2010-11-23,471.859985,471.859985,471.859985,471.859985,0.0,-115.300003,-115.300003,-115.300003,-115.300003,0.0
2010-11-24,482.98999,482.98999,482.98999,482.98999,0.0,-13.1300001,-13.1300001,-13.1300001,-13.1300001,0.0
2010-11-26,476.619995,476.619995,476.619995,476.619995,0.0,-69.0699997,-69.0699997,-69.0699997,-69.0699997,0.0
2010-11-29,474.440002,474.440002,474.440002,474.440002,0.0,-86.2799988,-86.2799988,-86.2799988,-86.2799988,0.0
2010-11-30,468.339996,468.339996,468.339996,468.339996,0.0,-126.300003,-126.300003,-126.300003,-126.300003,0.0
2010-12-01,478.329987,478.329987,478.329987,478.329987,0.0,-34.5999985,-34.5999985,-34.5999985,-34.5999985,0.0
2010-12-02,485.5,485.5,485.5,485.5,0.0,23.3199997,23.3199997,23.3199997,23.3199997,0.0
2010-12-03,489.559998,489.559998,489.559998,489.559998,0.0,48.6199989,48.6199989,48.6199989,48.6199989,0.0
2010-12-06,489.299988,489.299988,489.299988,489.299988,0.0,33.9700012,33.9700012,33.9700012,33.9700012,0.0
2010-12-07,490.320007,490.320007,490.320007,490.320007,0.0,22.6000004,22.6000004,22.6000004,22.6000004,0.0
2010-12-08,487.140015,487.140015,487.140015,487.140015,0.0,-15.4399996,-15.4399996,-15.4399996,-15.4399996,0.0
2010-12-09,489.200012,489.200012,489.200012,489.200012,0.0,-7.57000017,-7.57000017,-7.57000017,-7.57000017,0.0
2010-12-10,495.019989,495.019989,495.019989,495.019989,0.0,30.6700001,30.6700001,30.6700001,30.6700001,0.0
2010-12-13,493.230011,493.230011,493.230011,493.230011,0.0,2.9000001,2.9000001,2.9000001,2.9000001,0.0
2010-12-14,493.399994,493.399994,493.399994,493.399994,0.0,-11.5799999,-11.5799999,-11.5799999,-11.5799999,0.0
2010-12-15,488.450012,488.450012,488.450012,488.450012,0.0,-62.2599983,-62.2599983,-62.2599983,-62.2599983,0.0
2010-12-16,496.369995,496.369995,496.369995,496.369995,0.0,-1.60000002,-1.60000002,-1.60000002,-1.60000002,0.0
2010-12-17,498.829987,498.829987,498.829987,498.829987,0.0,12.8000002,12.8000002,12.8000002,12.8000002,0.0
2010-12-20,499.399994,499.399994,499.399994,499.399994,0.0,8.68999958,8.68999958,8.68999958,8.68999958,0.0
2010-12-21,505.399994,505.399994,505.399994,505.399994,0.0,53.9500008,53.9500008,53.9500008,53.9500008,0.0
2010-12-22,509.209991,509.209991,509.209991,509.209991,0.0,75.4199982,75.4199982,75.4199982,75.4199982,0.0
2010-12-23,507.059998,507.059998,507.059998,507.059998,0.0,46.8899994,46.8899994,46.8899994,46.8899994,0.0
2010-12-27,509.309998,509.309998,509.309998,509.309998,0.0,50.0900002,50.0900002,50.0900002,50.0900002,0.0
2010-12-28,507.619995,507.619995,507.619995,507.619995,0.0,24.8299999,24.8299999,24.8299999,24.8299999,0.0
2010-12-29,509.980011,509.980011,509.980011,509.980011,0.0,39.2099991,39.2099991,39.2099991,39.2099991,0.0
2010-12-30,509.309998,509.309998,509.309998,509.309998,0.0,28.7299995,28.7299995,28.7299995,28.7299995,0.0
2010-12-31,509.5,509.5,509.5,509.5,0.0,21.8899994,21.8899994,21.8899994,21.8899994,0.0
2011-01-03,517.950012,517.950012,517.950012,517.950012,0.0,84.6200027,84.6200027,84.6200027,84.6200027,0.0
2011-01-04,512.150024,512.150024,512.150024,512.150024,0.0,17.9200001,17.9200001,17.9200001,17.9200001,0.0
2011-01-05,515.830017,515.830017,515.830017,515.830017,0.0,37.2000008,37.2000008,37.2000008,37.2000008,0.0
2011-01-06,511.76001,511.76001,511.76001,511.76001,0.0,-8.18000031,-8.18000031,-8.18000031,-8.18000031,0.0
2011-01-07,509.529999,509.529999,509.529999,509.529999,0.0,-32.25,-32.25,-32.25,-32.25,0.0
2011-01-10,509.519989,509.519989,509.519989,509.519989,0.0,-35.2400017,-35.2400017,-35.2400017,-35.2400017,0.0
2011-01-11,512.869995,512.869995,512.869995,512.869995,0.0,-10.5100002,-10.5100002,-10.5100002,-10.5100002,0.0
2011-01-12,519.369995,519.369995,519.369995,519.369995,0.0,36.7999992,36.7999992,36.7999992,36.7999992,0.0
2011-01-13,517.570007,517.570007,517.570007,517.570007,0.0,10.0299997,10.0299997,10.0299997,10.0299997,0.0
2011-01-14,521.359985,521.359985,521.359985,521.359985,0.0,24.9300003,24.9300003,24.9300003,24.9300003,0.0
2011-01-18,523.090027,523.090027,523.090027,523.090027,0.0,26.6900005,26.6900005,26.6900005,26.6900005,0.0
2011-01-19,512.73999,512.73999,512.73999,512.73999,0.0,-68.5800018,-68.5800018,-68.5800018,-68.5800018,0.0
2011-01-20,508.640015,508.640015,508.640015,508.640015,0.0,-96.9599991,-96.9599991,-96.9599991,-96.9599991,0.0
2011-01-21,508.859985,508.859985,508.859985,508.859985,0.0,-82.8199997,-82.8199997,-82.8199997,-82.8199997,0.0
2011-01-24,515.679993,515.679993,515.679993,515.679993,0.0,-19.0,-19.0,-19.0,-19.0,0.0
2011-01-25,516.73999,516.73999,516.73999,516.73999,0.0,-16.2399998,-16.2399998,-16.2399998,-16.2399998,0.0
2011-01-26,523.440002,523.440002,523.440002,523.440002,0.0,37.2900009,37.2900009,37.2900009,37.2900009,0.0
2011-01-27,524.5,524.5,524.5,524.5,0.0,32.6100006,32.6100006,32.6100006,32.6100006,0.0
2011-01-28,513.200012,513.200012,513.200012,513.200012,0.0,-74.5999985,-74.5999985,-74.5999985,-74.5999985,0.0
2011-01-31,519.140015,519.140015,519.140015,519.140015,0.0,-16.8799992,-16.8799992,-16.8799992,-16.8799992,0.0
2011-02-01,530.23999,530.23999,530.23999,530.23999,0.0,72.3000031,72.3000031,72.3000031,72.3000031,0.0
2011-02-02,527.77002,527.77002,527.77002,527.77002,0.0,38.6599998,38.6599998,38.6599998,38.6599998,0.0
2011-02-03,529.619995,529.619995,529.619995,529.619995,0.0,37.6500015,37.6500015,37.6500015,37.6500015,0.0
2011-02-04,529.409973,529.409973,529.409973,529.409973,0.0,21.4799995,21.4799995,21.4799995,21.4799995,0.0
2011-02-07,536.580017,536.580017,536.580017,536.580017,0.0,67.5999985,67.5999985,67.5999985,67.5999985,0.0
2011-02-08,540.690002,540.690002,540.690002,540.690002,0.0,84.9199982,84.9199982,84.9199982,84.9199982,0.0
2011-02-09,536.450012,536.450012,536.450012,536.450012,0.0,25.7099991,25.7099991,25.7099991,25.7099991,0.0
2011-02-10,536.830017,536.830017,536.830017,536.830017,0.0,18.1900005,18.1900005,18.1900005,18.1900005,0.0
2011-02-11,543.859985,543.859985,543.859985,543.859985,0.0,64.0599976,64.0599976,64.0599976,64.0599976,0.0
2011-02-14,544.929993,544.929993,544.929993,544.929993,0.0,58.5200005,58.5200005,58.5200005,58.5200005,0.0
2011-02-15,541.73999,541.73999,541.73999,541.73999,0.0,8.93999958,8.93999958,8.93999958,8.93999958,0.0
2011-02-16,548.909973,548.909973,548.909973,548.909973,0.0,59.2799988,59.2799988,59.2799988,59.2799988,0.0
2011-02-17,553.460022,553.460022,553.460022,553.460022,0.0,81.4000015,81.4000015,81.4000015,81.4000015,0.0
2011-02-18,555.830017,555.830017,555.830017,555.830017,0.0,76.2900009,76.2900009,76.2900009,76.2900009,0.0
2011-02-22,543.5,543.5,543.5,543.5,0.0,-49.6100006,-49.6100006,-49.6100006,-49.6100006,0.0
